Com,X,Y,Lon,Lat
2150 Borsbeek,158363,209093,4°29'18.1'',51°11'30.3''
2160 Wommelgem,158139,210568,4°29'6.7'',51°12'18.1''
2160 Wommelgem,159907,211186,4°30'37.8'',51°12'37.9''
2160 Wommelgem,160948,212402,4°31'31.5'',51°13'17.2''
2160 Wommelgem,161219,211465,4°31'45.4'',51°12'46.9''
2160 Wommelgem,158824,211386,4°29'42'',51°12'44.5''
2160 Wommelgem,160925,210171,4°31'30.1'',51°12'5''
2160 Wommelgem,161787,209461,4°32'14.4'',51°11'42''
2160 Wommelgem,159089,209929,4°29'55.5'',51°11'57.3''
2160 Wommelgem,159969,210447,4°30'40.9'',51°12'14''
2160 Wommelgem,160343,209634,4°31'0.1'',51°11'47.7''
2160 Wommelgem,161099,210706,4°31'39.1'',51°12'22.3''
2160 Wommelgem,158991,211489,4°29'50.6'',51°12'47.8''
2160 Wommelgem,158181,210493,4°29'8.8'',51°12'15.6''
2170 Antwerpen,154144,214866,4°25'41'',51°14'37.3''
2170 Antwerpen,154736,215765,4°26'11.6'',51°15'6.4''
2170 Antwerpen,154985,214734,4°26'24.4'',51°14'33''
2170 Antwerpen,155597,217543,4°26'56.1'',51°16'3.9''
2170 Antwerpen,156098,214334,4°27'21.8'',51°14'20''
2170 Antwerpen,155073,213385,4°26'28.9'',51°13'49.3''
2170 Antwerpen,155893,215389,4°27'11.2'',51°14'54.1''
2170 Antwerpen,154910,216765,4°26'20.6'',51°15'38.7''
2170 Antwerpen,155568,216331,4°26'54.5'',51°15'24.6''
2170 Antwerpen,154831,214658,4°26'16.5'',51°14'30.5''
2170 Antwerpen,155229,215570,4°26'37'',51°15'0''
2170 Antwerpen,155299,215562,4°26'40.6'',51°14'59.8''
2170 Antwerpen,155052,213474,4°26'27.8'',51°13'52.2''
2170 Antwerpen,155212,215450,4°26'36.1'',51°14'56.1''
2170 Antwerpen,154337,215105,4°25'51'',51°14'45''
2170 Antwerpen,155665,214661,4°26'59.4'',51°14'30.6''
2170 Antwerpen,156219,216316,4°27'28.1'',51°15'24.1''
2170 Antwerpen,154609,216151,4°26'5.1'',51°15'18.8''
2170 Antwerpen,155462,214735,4°26'49'',51°14'33''
2170 Antwerpen,155404,214141,4°26'46'',51°14'13.8''
2170 Antwerpen,156479,216959,4°27'41.6'',51°15'44.9''
2170 Antwerpen,154708,214251,4°26'10.1'',51°14'17.4''
2170 Antwerpen,154433,215319,4°25'56'',51°14'51.9''
2170 Antwerpen,155860,215400,4°27'9.5'',51°14'54.5''
2170 Antwerpen,156364,216004,4°27'35.6'',51°15'14''
2180 Antwerpen,154082,218998,4°25'38'',51°16'51''
2180 Antwerpen,154276,218388,4°25'48'',51°16'31.2''
2180 Antwerpen,153110,218670,4°24'47.9'',51°16'40.4''
2180 Antwerpen,154615,219556,4°26'5.5'',51°17'9''
2180 Antwerpen,153121,219878,4°24'48.5'',51°17'19.5''
2180 Antwerpen,154931,220457,4°26'21.9'',51°17'38.2''
2180 Antwerpen,153333,219765,4°24'59.4'',51°17'15.8''
2180 Antwerpen,152746,221168,4°24'29.2'',51°18'1.2''
2180 Antwerpen,152911,219856,4°24'37.6'',51°17'18.8''
2180 Antwerpen,153123,218786,4°24'48.5'',51°16'44.1''
2200 Herentals,182298,206584,4°49'49.8'',51°10'6.1''
2200 Herentals,180712,207044,4°48'28.3'',51°10'21.3''
2200 Herentals,180712,205228,4°48'27.7'',51°9'22.5''
2200 Herentals,182095,201990,4°49'37.9'',51°7'37.5''
2200 Herentals,180097,205805,4°47'56.3'',51°9'41.3''
2200 Herentals,182401,207432,4°49'55.4'',51°10'33.5''
2200 Herentals,180987,205321,4°48'41.9'',51°9'25.5''
2200 Herentals,180564,207071,4°48'20.7'',51°10'22.2''
2200 Herentals,184309,211146,4°51'34.8'',51°12'33.3''
2200 Herentals,182657,208741,4°50'9'',51°11'15.8''
2200 Herentals,183138,207075,4°50'33.2'',51°10'21.8''
2220 Heist-op-den-Berg,173753,194284,4°42'27.1'',51°3'29.6''
2220 Heist-op-den-Berg,174898,192867,4°43'25.5'',51°2'43.5''
2220 Heist-op-den-Berg,175705,196982,4°44'8'',51°4'56.6''
2220 Heist-op-den-Berg,174043,196190,4°42'42.4'',51°4'31.2''
2220 Heist-op-den-Berg,179223,198025,4°47'9'',51°5'29.7''
2220 Heist-op-den-Berg,178089,197898,4°46'10.7'',51°5'25.8''
2220 Heist-op-den-Berg,175349,194526,4°43'49.1'',51°3'37.2''
2220 Heist-op-den-Berg,175666,196327,4°44'5.8'',51°4'35.4''
2220 Heist-op-den-Berg,174032,195812,4°42'41.8'',51°4'19''
2220 Heist-op-den-Berg,174363,194173,4°42'58.4'',51°3'25.9''
2221 Heist-op-den-Berg,176474,192119,4°44'46.2'',51°2'19.1''
2221 Heist-op-den-Berg,178757,193699,4°46'43.9'',51°3'9.8''
2222 Heist-op-den-Berg,179716,200557,4°47'35.1'',51°6'51.6''
2222 Heist-op-den-Berg,175396,199645,4°43'52.8'',51°6'22.8''
2223 Heist-op-den-Berg,173977,189258,4°42'37.4'',51°0'46.9''
2223 Heist-op-den-Berg,173221,191656,4°41'59.2'',51°2'4.6''
2230 Herselt,186706,190867,4°53'31'',51°1'36.6''
2230 Herselt,188205,192971,4°54'48.7'',51°2'44.3''
2230 Herselt,186087,194036,4°53'0.3'',51°3'19.2''
2230 Herselt,186016,193055,4°52'56.3'',51°2'47.5''
2230 Herselt,185207,195512,4°52'15.7'',51°4'7.2''
2230 Herselt,188426,196358,4°55'1.3'',51°4'33.8''
2230 Herselt,187382,196202,4°54'7.6'',51°4'29''
2230 Herselt,189293,192819,4°55'44.5'',51°2'39.1''
2230 Herselt,185522,195665,4°52'31.9'',51°4'12.1''
2230 Herselt,186793,190927,4°53'35.4'',51°1'38.5''
2230 Herselt,182251,191019,4°49'42.4'',51°1'42.4''
2235 Hulshout,182783,194314,4°50'10.8'',51°3'28.9''
2235 Hulshout,183106,194618,4°50'27.5'',51°3'38.7''
2235 Hulshout,180742,196679,4°48'26.7'',51°4'45.9''
2240 Zandhoven,169155,209737,4°38'33.9'',51°11'50.2''
2240 Zandhoven,169346,210656,4°38'43.9'',51°12'19.9''
2240 Zandhoven,168223,209554,4°37'45.9'',51°11'44.4''
2240 Zandhoven,170820,212230,4°40'0.2'',51°13'10.7''
2240 Zandhoven,169624,212939,4°38'58.7'',51°13'33.8''
2240 Zandhoven,170470,212759,4°39'42.3'',51°13'27.8''
2242 Zandhoven,172600,212025,4°41'31.9'',51°13'3.8''
2243 Zandhoven,170959,208655,4°40'6.6'',51°11'15''
2243 Zandhoven,172525,208254,4°41'27.2'',51°11'1.8''
2243 Zandhoven,173646,211058,4°42'25.5'',51°12'32.4''
2250 Olen,187206,208377,4°54'3.1'',51°11'3''
2250 Olen,187034,205959,4°53'53.3'',51°9'44.8''
2250 Olen,183760,204534,4°51'4.4'',51°8'59.5''
2250 Olen,183836,204759,4°51'8.3'',51°9'6.7''
2260 Westerlo,184967,199551,4°52'4.7'',51°6'18''
2260 Westerlo,187328,203764,4°54'7.6'',51°8'33.7''
2260 Westerlo,188064,198141,4°54'43.4'',51°5'31.6''
2260 Westerlo,187650,199674,4°54'22.7'',51°6'21.3''
2260 Westerlo,189804,202639,4°56'14.6'',51°7'56.7''
2260 Westerlo,181977,197770,4°49'30.5'',51°5'20.9''
2260 Westerlo,184433,202537,4°51'38.3'',51°7'54.7''
2260 Westerlo,189176,198461,4°55'40.6'',51°5'41.7''
2270 Herenthout,178190,203612,4°46'17.5'',51°8'30.7''
2275 Lille,183073,218974,4°50'33.8'',51°16'46.8''
2275 Lille,178762,216957,4°46'50.8'',51°15'42.4''
2275 Lille,184311,217560,4°51'37.1'',51°16'0.8''
2275 Lille,182268,214002,4°49'50.6'',51°14'6.1''
2275 Lille,183807,219680,4°51'11.9'',51°17'9.5''
2275 Lille,185199,220337,4°52'23.9'',51°17'30.5''
2275 Lille,180985,215768,4°48'45'',51°15'3.5''
2275 Lille,182504,212439,4°50'2.3'',51°13'15.5''
2275 Lille,182186,217842,4°49'47.6'',51°16'10.4''
2275 Lille,179360,218245,4°47'22'',51°16'24''
2280 Grobbendonk,173761,209504,4°42'31.1'',51°11'42.1''
2280 Grobbendonk,177055,207184,4°45'20.1'',51°10'26.5''
2280 Grobbendonk,175549,207854,4°44'2.7'',51°10'48.4''
2280 Grobbendonk,175119,207765,4°43'40.6'',51°10'45.6''
2280 Grobbendonk,175281,207828,4°43'48.9'',51°10'47.6''
2280 Grobbendonk,175835,209031,4°44'17.8'',51°11'26.4''
2280 Grobbendonk,176992,207554,4°45'17'',51°10'38.5''
2280 Grobbendonk,174009,209589,4°42'43.9'',51°11'44.8''
2280 Grobbendonk,176461,209623,4°44'50.2'',51°11'45.5''
2288 Grobbendonk,176170,206688,4°44'34.4'',51°10'10.6''
2290 Vorselaar,178129,210359,4°46'16.3'',51°12'9''
2290 Vorselaar,177172,215066,4°45'28.3'',51°14'41.5''
2290 Vorselaar,177857,214995,4°46'3.5'',51°14'39.1''
2290 Vorselaar,178529,210753,4°46'37'',51°12'21.7''
2300 Turnhout,190356,224183,4°56'51.6'',51°19'33.7''
2300 Turnhout,188720,221241,4°55'26'',51°17'58.9''
2300 Turnhout,190051,223481,4°56'35.6'',51°19'11.1''
2300 Turnhout,190413,223860,4°56'54.4'',51°19'23.2''
2300 Turnhout,188500,225170,4°55'16.1'',51°20'6.1''
2300 Turnhout,188575,225124,4°55'20'',51°20'4.6''
2300 Turnhout,189123,221790,4°55'47'',51°18'16.6''
2300 Turnhout,188404,221020,4°55'9.6'',51°17'51.8''
2300 Turnhout,190491,225013,4°56'58.9'',51°20'0.5''
2300 Turnhout,190640,223125,4°57'5.8'',51°18'59.4''
2300 Turnhout,189464,223727,4°56'5.3'',51°19'19.2''
2300 Turnhout,190679,223750,4°57'8.1'',51°19'19.6''
2300 Turnhout,189122,222997,4°55'47.4'',51°18'55.6''
2300 Turnhout,190394,221021,4°56'52.3'',51°17'51.4''
2300 Turnhout,187242,226025,4°54'11.5'',51°20'34.1''
2300 Turnhout,190901,222144,4°57'18.9'',51°18'27.6''
2300 Turnhout,188210,220922,4°54'59.5'',51°17'48.7''
2300 Turnhout,191037,224763,4°57'27'',51°19'52.3''
2300 Turnhout,188577,220538,4°55'18.3'',51°17'36.2''
2300 Turnhout,191794,223718,4°58'5.7'',51°19'18.3''
2300 Turnhout,190746,219420,4°57'9.8'',51°16'59.5''
2300 Turnhout,189786,223755,4°56'22'',51°19'20''
2300 Turnhout,189944,222813,4°56'29.8'',51°18'49.5''
2300 Turnhout,188211,221333,4°54'59.7'',51°18'2''
2300 Turnhout,188429,223505,4°55'11.8'',51°19'12.2''
2310 Rijkevorsel,177013,230336,4°45'24.2'',51°22'55.6''
2310 Rijkevorsel,178930,224204,4°47'1.5'',51°19'36.9''
2310 Rijkevorsel,177213,226234,4°45'33.4'',51°20'42.9''
2310 Rijkevorsel,176107,224623,4°44'35.8'',51°19'50.9''
2310 Rijkevorsel,177130,227542,4°45'29.5'',51°21'25.2''
2310 Rijkevorsel,178846,224434,4°46'57.2'',51°19'44.3''
2310 Rijkevorsel,179180,226031,4°47'15'',51°20'35.9''
2320 Hoogstraten,177345,232412,4°45'41.9'',51°24'2.7''
2320 Hoogstraten,177411,233420,4°45'45.6'',51°24'35.3''
2321 Hoogstraten,176963,239100,4°45'24'',51°27'39.2''
2321 Hoogstraten,175143,237680,4°43'49.3'',51°26'53.5''
2321 Hoogstraten,176101,237963,4°44'39'',51°27'2.5''
2321 Hoogstraten,175048,241629,4°43'45.4'',51°29'1.3''
2322 Hoogstraten,173631,234648,4°42'30.3'',51°25'15.7''
2322 Hoogstraten,177549,234245,4°45'53'',51°25'2''
2323 Hoogstraten,180888,231328,4°48'44.8'',51°23'27''
2328 Hoogstraten,180539,240712,4°48'29.7'',51°28'30.7''
2328 Hoogstraten,179590,242416,4°47'41'',51°29'26''
2330 Merksplas,184631,227632,4°51'57.1'',51°21'26.6''
2330 Merksplas,185873,230726,4°53'2.4'',51°23'6.5''
2330 Merksplas,184320,226137,4°51'40.5'',51°20'38.3''
2330 Merksplas,182525,229007,4°50'8.7'',51°22'11.6''
2330 Merksplas,184554,228206,4°51'53.3'',51°21'45.2''
2330 Merksplas,182090,227293,4°49'45.7'',51°21'16.2''
2330 Merksplas,184493,227783,4°51'50'',51°21'31.6''
2340 Beerse,183795,224144,4°51'12.7'',51°19'34''
2340 Beerse,180237,224066,4°48'9'',51°19'32.2''
2340 Beerse,183751,223690,4°51'10.3'',51°19'19.3''
2340 Beerse,183358,222100,4°50'49.5'',51°18'27.9''
2340 Beerse,185805,224765,4°52'56.8'',51°19'53.6''
2340 Beerse,184772,222351,4°52'2.6'',51°18'35.7''
2340 Beerse,183067,221788,4°50'34.4'',51°18'17.9''
2340 Beerse,183770,223504,4°51'11.2'',51°19'13.3''
2340 Beerse,181617,223699,4°49'20.1'',51°19'20''
2340 Beerse,183609,222102,4°51'2.5'',51°18'27.9''
2350 Vosselaar,186306,223049,4°53'22'',51°18'58''
2350 Vosselaar,186568,221665,4°53'35'',51°18'13.1''
2350 Vosselaar,184699,222277,4°51'58.8'',51°18'33.4''
2360 Oud-Turnhout,194179,222373,5°0'8.2'',51°18'34.1''
2360 Oud-Turnhout,193408,223739,4°59'29'',51°19'18.5''
2360 Oud-Turnhout,196539,220585,5°2'9.2'',51°17'35.6''
2360 Oud-Turnhout,192141,225350,4°58'24.3'',51°20'11''
2360 Oud-Turnhout,193925,224207,4°59'55.9'',51°19'33.5''
2360 Oud-Turnhout,192947,226197,4°59'6.3'',51°20'38.2''
2360 Oud-Turnhout,191999,225534,4°58'17'',51°20'17''
2360 Oud-Turnhout,192732,223085,4°58'53.8'',51°18'57.6''
2370 Arendonk,201294,221008,5°6'14.8'',51°17'47.8''
2370 Arendonk,202489,224847,5°7'18.5'',51°19'51.7''
2370 Arendonk,203336,223171,5°8'1.4'',51°18'57.2''
2370 Arendonk,197982,227429,5°3'27'',51°21'16.6''
2370 Arendonk,203334,223513,5°8'1.4'',51°19'8.2''
2370 Arendonk,200935,220930,5°5'56.3'',51°17'45.4''
2370 Arendonk,199978,223595,5°5'8.2'',51°19'12''
2370 Arendonk,200968,225516,5°6'0.3'',51°20'13.8''
2370 Arendonk,201368,221200,5°6'18.7'',51°17'54''
2370 Arendonk,202521,224874,5°7'20.2'',51°19'52.5''
2370 Arendonk,197110,222501,5°2'39.6'',51°18'37.4''
2370 Arendonk,199804,223744,5°4'59.3'',51°19'16.8''
2380 Ravels,193347,229003,4°59'28.1'',51°22'8.9''
2380 Ravels,195063,231521,5°0'58'',51°23'29.9''
2380 Ravels,194795,232309,5°0'44.5'',51°23'55.4''
2381 Ravels,190789,232885,4°57'17.5'',51°24'15.2''
2381 Ravels,193726,233422,4°59'49.7'',51°24'31.8''
2381 Ravels,194983,233724,5°0'54.8'',51°24'41.2''
2381 Ravels,190743,232461,4°57'15'',51°24'1.4''
2381 Ravels,195535,235517,5°1'24.2'',51°25'39''
2381 Ravels,194614,234393,5°0'36'',51°25'2.9''
2382 Ravels,196960,239955,5°2'40.1'',51°28'2.2''
2382 Ravels,196581,237571,5°2'19.3'',51°26'45.2''
2387 Baarle-Hertog,188780,236952,4°55'35.2'',51°26'27.2''
2390 Malle,178194,221467,4°46'22.7'',51°18'8.4''
2390 Malle,171414,220878,4°40'32.6'',51°17'50.4''
2390 Malle,175226,221341,4°43'49.5'',51°18'4.9''
2390 Malle,170293,218815,4°39'34.4'',51°16'43.8''
2390 Malle,173571,220679,4°42'23.9'',51°17'43.7''
2400 Mol,202126,209564,5°6'51.8'',51°11'37.3''
2400 Mol,207184,220101,5°11'18.3'',51°17'16.5''
2400 Mol,201040,210325,5°5'56.3'',51°12'2.3''
2400 Mol,200430,212434,5°5'25.9'',51°13'10.7''
2400 Mol,196796,210637,5°2'17.9'',51°12'13.7''
2400 Mol,207563,222926,5°11'39.5'',51°18'47.8''
2400 Mol,203133,210686,5°7'44.3'',51°12'13.3''
2400 Mol,203808,221374,5°8'24.8'',51°17'58.9''
2400 Mol,203401,207970,5°7'56.6'',51°10'45.3''
2400 Mol,205525,209222,5°9'46.7'',51°11'25.1''
2400 Mol,206292,212576,5°10'28'',51°13'13.3''
2400 Mol,204500,221600,5°9'0.6'',51°18'5.9''
2400 Mol,204102,221478,5°8'40'',51°18'2.1''
2400 Mol,209581,209912,5°13'15.9'',51°11'46''
2400 Mol,200792,209019,5°5'42.9'',51°11'20.1''
2400 Mol,207596,210728,5°11'34.2'',51°12'13.1''
2400 Mol,208835,212260,5°12'38.9'',51°13'2.2''
2400 Mol,202065,213141,5°6'50.5'',51°13'33.1''
2400 Mol,205062,210823,5°9'23.7'',51°12'17''
2400 Mol,202402,208795,5°7'5.6'',51°11'12.3''
2400 Mol,207100,215301,5°11'11.2'',51°14'41.2''
2400 Mol,199602,208972,5°4'41.6'',51°11'18.9''
2400 Mol,202254,208159,5°6'57.7'',51°10'51.8''
2400 Mol,203680,211852,5°8'13.1'',51°12'50.8''
2400 Mol,208432,212659,5°12'18.3'',51°13'15.3''
2430 Laakdal,195790,199705,5°1'21.1'',51°6'20.2''
2430 Laakdal,199448,198977,5°4'28.7'',51°5'55.6''
2430 Laakdal,196736,197323,5°2'8.6'',51°5'2.9''
2430 Laakdal,199147,197556,5°4'12.6'',51°5'9.7''
2430 Laakdal,194452,199673,5°0'12.3'',51°6'19.6''
2430 Laakdal,195677,196497,5°1'13.8'',51°4'36.4''
2430 Laakdal,195327,200733,5°0'57.7'',51°6'53.6''
2430 Laakdal,194726,200220,5°0'26.6'',51°6'37.2''
2431 Laakdal,194093,196444,4°59'52.4'',51°4'35.2''
2431 Laakdal,193191,194971,4°59'5.5'',51°3'47.7''
2431 Laakdal,191988,195982,4°58'4.1'',51°4'20.8''
2440 Geel,195584,208343,5°1'14.4'',51°10'59.8''
2440 Geel,197909,206516,5°3'13.2'',51°9'60''
2440 Geel,196809,209696,5°2'18.1'',51°11'43.2''
2440 Geel,192905,206303,4°58'55.6'',51°9'54.5''
2440 Geel,192018,206850,4°58'10.2'',51°10'12.4''
2440 Geel,191913,206945,4°58'4.8'',51°10'15.5''
2440 Geel,191498,202048,4°57'41.4'',51°7'37.2''
2440 Geel,190601,198903,4°56'54'',51°5'55.7''
2440 Geel,193807,205438,4°59'41.6'',51°9'26.3''
2440 Geel,192474,204778,4°58'32.8'',51°9'5.3''
2440 Geel,195188,201087,5°0'50.8'',51°7'5.1''
2440 Geel,193462,206429,4°59'24.3'',51°9'58.4''
2440 Geel,192762,199827,4°58'45.5'',51°6'25''
2440 Geel,197119,209847,5°2'34.1'',51°11'48''
2440 Geel,194829,202156,5°0'32.8'',51°7'39.8''
2440 Geel,190688,198827,4°56'58.5'',51°5'53.2''
2440 Geel,192812,210367,4°58'52.5'',51°12'6''
2440 Geel,191936,206871,4°58'6'',51°10'13.1''
2440 Geel,191980,205322,4°58'7.6'',51°9'23''
2440 Geel,197202,206221,5°2'36.7'',51°9'50.6''
2450 Meerhout,199482,202373,5°4'32.1'',51°7'45.4''
2450 Meerhout,198919,202232,5°4'3.1'',51°7'41.1''
2450 Meerhout,200689,202224,5°5'34.1'',51°7'40.2''
2450 Meerhout,197927,199148,5°3'10.6'',51°6'1.6''
2450 Meerhout,197887,201263,5°3'9.6'',51°7'10''
2460 Kasterlee,187846,218950,4°54'40'',51°16'45''
2460 Kasterlee,187275,210131,4°54'7.3'',51°11'59.8''
2460 Kasterlee,191343,215638,4°57'39'',51°14'57''
2460 Kasterlee,186392,215742,4°53'23.8'',51°15'1.5''
2460 Kasterlee,187287,212769,4°54'8.9'',51°13'25.1''
2460 Kasterlee,186988,214867,4°53'54.2'',51°14'33.1''
2460 Kasterlee,194860,215632,5°0'40.4'',51°14'55.8''
2460 Kasterlee,192750,214479,4°58'51.1'',51°14'19.1''
2470 Retie,197529,219522,5°2'59.8'',51°17'0.9''
2470 Retie,199618,218316,5°4'47'',51°16'21.3''
2470 Retie,203088,218627,5°7'46.1'',51°16'30.2''
2480 Dessel,204196,214535,5°8'41.1'',51°14'17.4''
2480 Dessel,202359,214793,5°7'6.5'',51°14'26.4''
2480 Dessel,198798,213770,5°4'2.5'',51°13'54.4''
2480 Dessel,198979,214417,5°4'12.1'',51°14'15.3''
2480 Dessel,201588,216092,5°6'27.5'',51°15'8.7''
2490 Balen,210620,209674,5°14'9.3'',51°11'37.9''
2490 Balen,202114,204349,5°6'48.5'',51°8'48.6''
2490 Balen,208413,208144,5°12'14.7'',51°10'49.2''
2490 Balen,209324,204032,5°12'59.2'',51°8'35.8''
2490 Balen,206618,206438,5°10'41.4'',51°9'54.6''
2490 Balen,209742,204229,5°13'20.8'',51°8'42''
2490 Balen,210251,210036,5°13'50.5'',51°11'49.7''
2490 Balen,206356,207967,5°10'28.8'',51°10'44.2''
2491 Balen,204972,202910,5°9'14.8'',51°8'1''
2500 Lier,161756,204344,4°32'12.2'',51°8'56.4''
2500 Lier,162325,201360,4°32'41.1'',51°7'19.8''
2500 Lier,164679,201581,4°34'42.2'',51°7'26.8''
2500 Lier,166139,198575,4°35'56.8'',51°5'49.4''
2500 Lier,163291,202340,4°33'30.9'',51°7'51.5''
2500 Lier,163110,202899,4°33'21.7'',51°8'9.6''
2500 Lier,164729,201624,4°34'44.8'',51°7'28.2''
2500 Lier,168243,197625,4°37'44.8'',51°5'18.4''
2500 Lier,161165,204468,4°31'41.8'',51°9'0.5''
2500 Lier,164104,203218,4°34'12.9'',51°8'19.8''
2500 Lier,164614,202385,4°34'39'',51°7'52.8''
2500 Lier,165768,203317,4°35'38.5'',51°8'22.8''
2500 Lier,161934,204151,4°32'21.4'',51°8'50.2''
2500 Lier,164038,202418,4°34'9.4'',51°7'53.9''
2500 Lier,161673,204640,4°32'8'',51°9'6''
2520 Ranst,165137,210690,4°35'7.1'',51°12'21.5''
2520 Ranst,164411,204548,4°34'28.9'',51°9'2.8''
2520 Ranst,165759,207936,4°35'38.7'',51°10'52.3''
2520 Ranst,163491,208105,4°33'42'',51°10'58''
2520 Ranst,162770,211022,4°33'5.3'',51°12'32.4''
2520 Ranst,165232,211014,4°35'12.1'',51°12'32''
2520 Ranst,164792,204525,4°34'48.5'',51°9'2''
2520 Ranst,166403,209743,4°36'12.2'',51°11'50.7''
2520 Ranst,168117,207323,4°37'40'',51°10'32.2''
2520 Ranst,162621,209823,4°32'57.4'',51°11'53.7''
2520 Ranst,165245,209587,4°35'12.5'',51°11'45.8''
2520 Ranst,165647,205341,4°35'32.6'',51°9'28.4''
2520 Ranst,167884,211231,4°37'28.7'',51°12'38.7''
2520 Ranst,167671,211370,4°37'17.8'',51°12'43.2''
2520 Ranst,166548,205801,4°36'19'',51°9'43.2''
2530 Boechout,160149,206069,4°30'49.7'',51°9'52.4''
2530 Boechout,160258,205712,4°30'55.3'',51°9'40.8''
2530 Boechout,159794,207576,4°30'31.6'',51°10'41.1''
2530 Boechout,158426,206814,4°29'21.1'',51°10'16.6''
2530 Boechout,158605,205473,4°29'30.2'',51°9'33.2''
2530 Boechout,158264,206489,4°29'12.8'',51°10'6.1''
2531 Boechout,160797,207254,4°31'23.2'',51°10'30.7''
2540 Hove,157111,204926,4°28'13.3'',51°9'15.5''
2540 Hove,157515,204684,4°28'34.1'',51°9'7.7''
2540 Hove,157873,205183,4°28'52.5'',51°9'23.8''
2547 Lint,157908,202194,4°28'54.1'',51°7'47.1''
2547 Lint,160150,201918,4°30'49.4'',51°7'38''
2547 Lint,157526,203148,4°28'34.5'',51°8'18''
2547 Lint,158886,201976,4°29'44.4'',51°7'40''
2547 Lint,160360,201873,4°31'0.2'',51°7'36.6''
2550 Kontich,154472,201772,4°25'57.4'',51°7'33.6''
2550 Kontich,155015,203337,4°26'25.4'',51°8'24.2''
2550 Kontich,156029,202026,4°27'17.5'',51°7'41.7''
2550 Kontich,157245,201974,4°28'20'',51°7'40''
2550 Kontich,155456,202407,4°26'48'',51°7'54.1''
2550 Kontich,155765,203045,4°27'3.9'',51°8'14.7''
2550 Kontich,156633,199015,4°27'48.3'',51°6'4.3''
2550 Kontich,155445,203884,4°26'47.5'',51°8'41.9''
2550 Kontich,153207,201469,4°24'52.3'',51°7'23.8''
2550 Kontich,155890,200828,4°27'10.2'',51°7'3''
2560 Nijlen,170895,205715,4°40'2.7'',51°9'39.9''
2560 Nijlen,173504,206189,4°42'17.1'',51°9'54.8''
2560 Nijlen,167400,204573,4°37'2.7'',51°9'3.3''
2560 Nijlen,170987,205137,4°40'7.3'',51°9'21.1''
2560 Nijlen,171889,203050,4°40'53.3'',51°8'13.5''
2570 Duffel,158914,200705,4°29'45.7'',51°6'58.9''
2570 Duffel,160190,197931,4°30'51'',51°5'29''
2570 Duffel,157877,196278,4°28'52'',51°4'35.7''
2570 Duffel,161015,198273,4°31'33.5'',51°5'40''
2570 Duffel,161298,197900,4°31'48'',51°5'27.9''
2570 Duffel,157426,197612,4°28'29'',51°5'18.8''
2570 Duffel,158391,197265,4°29'18.5'',51°5'7.6''
2570 Duffel,163042,198532,4°33'17.7'',51°5'48.3''
2570 Duffel,159020,197633,4°29'50.9'',51°5'19.4''
2570 Duffel,159411,198552,4°30'11.1'',51°5'49.2''
2580 Putte,166785,193571,4°36'29.2'',51°3'7.4''
2580 Putte,170174,190972,4°39'22.7'',51°1'42.9''
2580 Putte,171584,194557,4°40'35.8'',51°3'38.7''
2580 Putte,167562,194345,4°37'9.2'',51°3'32.3''
2580 Putte,168921,190640,4°38'18.3'',51°1'32.3''
2580 Putte,168777,192136,4°38'11.2'',51°2'20.7''
2580 Putte,167885,193871,4°37'25.7'',51°3'17''
